user_id,item_id,rating,rented for,review_text,category,height,size,age,review_date
83081,137585,8,other,this dress is absolutely gorgeous and so comfortable to wearthe only negative is that it wrinkles incredibly easily which was a bit of a bummer during my engagement shoot also i wouldnt recommend this dress for anyone who needs the support of a bra ,sheath,"5' 6""",4,31.0,Jan 19 2021
896719,1483804,8,wedding,fit tight around my rib cage,gown,"5' 3""",24,29.0,May 12 2022
390300,1457605,10,work,i rented this for worki wanted a transitional piece that would work for the cold mornings but also something i wouldnt be dying in duringthe afternoon when it warmed upthis dress was perfect the material was light but the coverage of the dress balanced it outthe fit was super flattering i felt so thini got compliments on it all day long i wish i kept it longer ,dress,"5' 7""",12,27.0,Oct 23 2022
562753,1347405,10,formal affair,i am typically a truei ordered theand aas a backup i ended up wearing theas thewas a little tight in the chest the sequins are prettier in person as they have a pattern and arent just randomly placed on the top of the dress the fabric of the skirt is beautiful it poufs more than i expected but its still very pretty and it has pockets i received so many compliments on my dress the only downside was my underarms got scratched a little from the sequins it wasnt unbearable but it did happen,dress,"5' 5""",12,35.0,Feb 02 2021
742630,1923283,10,date,this dress is extremely flattering and comfortable i love the unique design and how simple it is this runs true to size and we recommend sizing up for your backup this is great for any cup size and the fabric is stretchy this should be worn with a strapless bra pair this with a gold cuff or bracelet ,dress,"5' 6""",4,24.0,Jul 13 2022
88691,126335,10,wedding,my backup size for the original dress that i choose was not available so they sent me this dress as a backupif i didnt love the first dress so much this would have been a beautiful alternativeit fit so well and hid my stomach which is post babyi will definitely be renting this dress in the future if i have somewhere dressy to go,dress,"5' 2""",12,38.0,Aug 15 2018
931196,1968677,10,work,absolutely loved the cut and fit of this dress every client i encountered that day complimented me on this dress i typically am in between a sizebut this sizewas extremely comfortable a must try,dress,"5' 6""",24,35.0,Feb 22 2021
132936,810197,10,wedding,this dress was amazing and i got compliments all night i love the flattering neckline with justenough cleavage and the length was perfect i wore glossy nude pumps and added some glitzy cocktail jewelry to dress it up and pockets to top it all off love i was comfortable the entire evening and wore a normal bra i am going to be so tempted to rent this beauty again,dress,"5' 5""",24,36.0,Oct 11 2021
162609,1010328,10,formal affair,so comfortable but i probably did not need the long and i amno zippers it just hugs every wherei got a zillion complimentsit a head turner,gown,"5' 7""",17,37.0,Dec 22 2022
944690,939721,8,work,dress was fitted nicely at the waist but definitely made for someone taller and with a longer frame it hit at the middle of the shin and the shoulder part of the material actually stood up aboutinch higher than my actual shoulders the material feels great but just isnt the right fit for petite people,dress,"5' 1""",1,26.0,Oct 20 2021
415272,126335,4,party,im one of those women that think everyone will look great on them and then i get it home and gowow thats a lot of sequinsthats exactly what happened hereit was beautiful in the bag all golden and glittery but when i put it on it was just too much for methe fabric at the shoulder is a little bunchy and i thought the combination of the bunchy fabric the sequins and the color just made me look broadalso the sequins were a little chafey in the upper armsi just wasnt crazy about how it looked when i was wearing iti had full makeup and hair done and i still didnt feel pretty in it and thats the whole point rightsent it back without wearing it out,dress,"5' 6""",39,29.0,Sep 23 2019
765858,1126889,10,other,loved it the stylist at the vegas store picked it out i didnt think i would like it but it fit perfectly loved the mesh areas made it more unique,dress,"5' 2""",16,35.0,Jun 08 2021
970440,429191,4,wedding,very beautiful dress but watch out if you have full hipsunder the sheer overlay there is a tight fitting dress that does not have any stretchalso although the description says it can be worn with any normal bra i dont agreebecause the material was so sheer on top only a strapless bra would really the best,dress,"5' 9""",28,34.0,Jan 20 2020
24707,132738,8,formal affair,i ordered the rr thefit but thelookedflowed over the body better its quite low cut so if youre not comfortable with the girls showing out you may not want to rent this dress i just sewed in a little stitch to keep it from being too revealing the dress was long on mewithheels but i just picked up the dress as i walked i got compliments all night on the dress and i felt like a movie star definitely would rent again,gown,"5' 1""",16,45.0,Aug 29 2019
250828,499679,10,formal affair,dress fit slightly snugits a fitted dress around the hipsit was a beautiful dress and my mom received tons of complimentsshe got both aandbut thegaped too much around the bust,gown,"5' 4""",4,30.0,Nov 09 2020
92145,193179,8,wedding,i couldnt wear a bra based on the cut of the straps so i didnt have the support and felt a little flat i did get lots of compliments though,dress,"5' 3""",8,35.0,Sep 01 2019
256185,140321,10,other,this one shouldered black gown is so beautiful and versatilerunning true to size i would suggest sizing up for backup in this stylethe fabric is pretty heavy and does not allow for much stretch and for that reason i would say this style works best for a to c bust sizeswith the one shoulder look on this gown i would suggest going with a strapless brathe natural waist is definitely very fitted but it did allow comfortable room throughout the midsectioni would suggest sizing up for fuller hips as that area is definitely quite fittedthe one shoulder sleeve was definitely a bit tight on my broader shoulders so thats definitely something to keep in mindatthis hit right at the bottom of the floor without heels so i would definitely suggest a long length for women my height or tallerthis dress is perfect for a black tie wedding or gala and i would pair it with a beautiful pair of long earrings a shiny clutch and strappy heels,gown,"5' 7""",8,24.0,Apr 12 2021
